,context_annotations,created_at,id,public_metrics,entities,text
757,,2020-08-27T19:36:52.000Z,1299068382013280256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 16, 'end': 39, 'url': 'https://t.co/tZYBZM3lIi', 'expanded_url': 'https://twitter.com/fmanjoo/status/1299068130275147777', 'display_url': 'twitter.com/fmanjoo/status…'}]}",whistleblowers? https://t.co/tZYBZM3lIi
758,,2020-08-27T19:36:18.000Z,1299068240229007360,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 193, 'end': 216, 'url': 'https://t.co/fNShivzZV6', 'expanded_url': 'https://www.anandtech.com/show/16040/tsmc-and-graphcore-prepare-for-ai-acceleration-on-3nm', 'display_url': 'anandtech.com/show/16040/tsm…'}], 'annotations': [{'start': 31, 'end': 33, 'probability': 0.2601, 'type': 'Person', 'normalized_text': '3nm'}]}","Skipping 5nm to go straight to 3nm seems risky and unnecessary.  Is Graphcore trying to make a huge leap ahead because of fear of all the AI chip competition?  Or, am I missing another reason?
https://t.co/fNShivzZV6"
759,,2020-08-27T18:30:08.000Z,1299051590314270720,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 8, 'quote_count': 0}","{'urls': [{'start': 167, 'end': 190, 'url': 'https://t.co/irQfY1MwVx', 'expanded_url': 'https://twitter.com/_RobToews/status/1299047617754611712', 'display_url': 'twitter.com/_RobToews/stat…'}], 'annotations': [{'start': 127, 'end': 143, 'probability': 0.9838, 'type': 'Person', 'normalized_text': 'Barbara Erenreich'}, {'start': 159, 'end': 163, 'probability': 0.3367, 'type': 'Person', 'normalized_text': 'Dimed'}]}","Agreed.  For 15 years now, I've read at least one book a year that goes totally against everything I believe.  It started with Barbara Erenreich's ""Nickle and Dimed"". https://t.co/irQfY1MwVx"
760,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1053449517545119744', 'name': 'Daniel Dale', 'description': 'Daniel Dale'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1053449517545119744', 'name': 'Daniel Dale', 'description': 'Daniel Dale'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10045247245', 'name': 'Mike Pence', 'description': 'US Vice President Mike Pence'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10045247245', 'name': 'Mike Pence', 'description': 'US Vice President Mike Pence'}}]",2020-08-27T18:27:08.000Z,1299050831933829123,"{'retweet_count': 1440, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 12, 'end': 16, 'probability': 0.9962, 'type': 'Person', 'normalized_text': 'Pence'}, {'start': 26, 'end': 30, 'probability': 0.9941, 'type': 'Person', 'normalized_text': 'Biden'}, {'start': 70, 'end': 74, 'probability': 0.9454, 'type': 'Place', 'normalized_text': 'China'}, {'start': 115, 'end': 119, 'probability': 0.9976, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'ddale8'}]}","RT @ddale8: Pence accuses Biden of being a ""cheerleader for communist China.""

Here is a list of some of the times Trump has praised commun…"
761,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1053449517545119744', 'name': 'Daniel Dale', 'description': 'Daniel Dale'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1266467007987253248', 'name': 'George Floyd'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1053449517545119744', 'name': 'Daniel Dale', 'description': 'Daniel Dale'}}]",2020-08-27T18:22:36.000Z,1299049693507452931,"{'retweet_count': 1913, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 10, 'username': 'ddale8'}]}",RT @ddale8: Wish I’d spotted this in the moment - might well be the most egregious dishonesty of this highly dishonest night. https://t.co/…
762,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1053449517545119744', 'name': 'Daniel Dale', 'description': 'Daniel Dale'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1053449517545119744', 'name': 'Daniel Dale', 'description': 'Daniel Dale'}}]",2020-08-27T18:19:40.000Z,1299048954122907648,"{'retweet_count': 8775, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/9gQINhKFyu', 'expanded_url': 'https://twitter.com/oliverdarcy/status/1298827779744636928', 'display_url': 'twitter.com/oliverdarcy/st…'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'ddale8'}]}",RT @ddale8: This is a partial list. I say I could’ve gone another three minutes. https://t.co/9gQINhKFyu
763,,2020-08-27T11:38:08.000Z,1298947904900665347,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/FK2O2aV4Bt', 'expanded_url': 'https://townhall.com/tipsheet/katiepavlich/2020/08/26/ric-grenell-destroys-bidens-foreign-policy-with-one-line-n2575146', 'display_url': 'townhall.com/tipsheet/katie…'}]}","2/2 a National Intelligence director claiming he's reviewed all the evidence and there is nothing https://t.co/FK2O2aV4Bt  - There is no truth, only articles to confirm your existing biases."
764,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '877326946253684737', 'name': 'United States Senate', 'description': 'United States Senate'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}]",2020-08-27T11:38:07.000Z,1298947900718952449,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 156, 'end': 179, 'url': 'https://t.co/ovhcRdpikr', 'expanded_url': 'https://www.nytimes.com/2020/08/18/us/politics/senate-intelligence-russian-interference-report.html', 'display_url': 'nytimes.com/2020/08/18/us/…'}], 'annotations': [{'start': 88, 'end': 93, 'probability': 0.5617, 'type': 'Organization', 'normalized_text': 'Senate'}, {'start': 112, 'end': 116, 'probability': 0.9974, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 122, 'end': 127, 'probability': 0.9779, 'type': 'Place', 'normalized_text': 'Russia'}]}",1/2 How do you even determine the truth in this environment?  You have a Republican led Senate panel confirming Trump and Russia colluded in 2016 elections https://t.co/ovhcRdpikr  and...
765,,2020-08-27T11:15:10.000Z,1298942124105359362,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/aRO2EqEieD', 'expanded_url': 'https://www.geekwire.com/2020/amazons-carbon-footprint-grew-15-2019-highlighting-challenge-net-zero-emissions/', 'display_url': 'geekwire.com/2020/amazons-c…'}]}",The challenge for tech https://t.co/aRO2EqEieD
766,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-08-26T19:10:33.000Z,1298699369802338306,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 141, 'end': 164, 'url': 'https://t.co/tj08Bveo0z', 'expanded_url': 'https://www.nytimes.com/2020/08/26/technology/tiktoks-microsoft-deal-soap-opera-trump.html', 'display_url': 'nytimes.com/2020/08/26/tec…'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.9984, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 22, 'end': 26, 'probability': 0.9765, 'type': 'Place', 'normalized_text': 'China'}, {'start': 136, 'end': 139, 'probability': 0.9417, 'type': 'Place', 'normalized_text': 'U.S.'}]}","Trump admires the way China messes in their private sector, which is why he is bringing that style of interventionist capitalism to the U.S. https://t.co/tj08Bveo0z"
767,,2020-08-26T19:09:03.000Z,1298698995884326914,"{'retweet_count': 5, 'reply_count': 7, 'like_count': 33, 'quote_count': 2}","{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/2V14EI6wFM', 'expanded_url': 'https://www.sec.gov/news/press-release/2020-191', 'display_url': 'sec.gov/news/press-rel…'}], 'annotations': [{'start': 0, 'end': 2, 'probability': 0.6228, 'type': 'Organization', 'normalized_text': 'SEC'}], 'mentions': [{'start': 117, 'end': 123, 'username': 'Jason'}]}",SEC new accredited investor definition includes a clause to create certifications.  https://t.co/2V14EI6wFM  I think @jason should lobby to have his book and course be one.
768,,2020-08-26T14:50:59.000Z,1298634050723250177,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 167, 'end': 190, 'url': 'https://t.co/rgelp0vmRK', 'expanded_url': 'https://charliereese.ca/article/top-50-y-combinator-tech-startups', 'display_url': 'charliereese.ca/article/top-50…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1338467721990742018/emx4C2yU?format=png&name=orig', 'width': 170, 'height': 240}, {'url': 'https://pbs.twimg.com/news_img/1338467721990742018/emx4C2yU?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Y Combinator - Top 50 Software Startups', 'description': 'List of 50 most valuable Y Combinator software startups. Contains latest valuation, descriptions, back-end programming languages used, and links to sources.', 'unwound_url': 'https://charliereese.ca/article/top-50-y-combinator-tech-startups'}], 'annotations': [{'start': 25, 'end': 28, 'probability': 0.4413, 'type': 'Person', 'normalized_text': 'Ruby'}]}","surprised to see so much Ruby on this list, but it's probably more a product of what was in fashion when the company started more than what's the best abstract choice https://t.co/rgelp0vmRK"
769,,2020-08-26T09:54:37.000Z,1298559465638199296,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 9, 'username': 'joshk'}], 'hashtags': [{'start': 90, 'end': 98, 'tag': 'DemoDay'}]}",RT @joshk: Kudos to all the YC founders who were able to compellingly tell their story at #DemoDay in &lt;60 seconds.  Very hard to do.  A sug…
770,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '941041031239237632', 'name': 'Republican National Committee', 'description': 'US Republican National Committee'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721459', 'name': 'Bernie Sanders', 'description': 'US Senator Bernie Sanders (VT)\n'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721459', 'name': 'Bernie Sanders', 'description': 'US Senator Bernie Sanders (VT)\n'}}]",2020-08-26T01:23:49.000Z,1298430919729086464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/r6n9hvSAVC', 'expanded_url': 'https://twitter.com/jeffwhelpley/status/1298426076234944514', 'display_url': 'twitter.com/jeffwhelpley/s…'}], 'annotations': [{'start': 6, 'end': 19, 'probability': 0.9382, 'type': 'Person', 'normalized_text': 'Bernie Sanders'}, {'start': 45, 'end': 49, 'probability': 0.9978, 'type': 'Person', 'normalized_text': 'Trump'}]}",Lol.  Bernie Sanders is more free trade than Trump. https://t.co/r6n9hvSAVC
771,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '849075881653846016', 'name': 'Startups', 'description': 'Startups'}}]",2020-08-25T20:46:46.000Z,1298361197448826886,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","{'urls': [{'start': 123, 'end': 146, 'url': 'https://t.co/4tBpoRkZX2', 'expanded_url': 'https://docs.google.com/forms/d/e/1FAIpQLSejqnQQ5wWEXnsSGGWQGnxCpYCSQETkXs9CKDeVNNR83U3tyQ/viewform?usp=sf_link', 'display_url': 'docs.google.com/forms/d/e/1FAI…'}], 'annotations': [{'start': 49, 'end': 56, 'probability': 0.5072, 'type': 'Organization', 'normalized_text': 'InsideAI'}]}","Instead of pitching for funding, we are doing an InsideAI sales pitch contest.  Pitch your startup to customers.  Apply at https://t.co/4tBpoRkZX2"
772,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1139108298584518656', 'name': 'Bloomberg'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",2020-08-25T19:57:26.000Z,1298348783865081859,"{'retweet_count': 311, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/Uwd8mARNNj', 'expanded_url': 'https://www.bloomberg.com/news/articles/2020-08-25/this-starbucks-in-south-korea-became-a-beacon-for-mask-wearing?sref=M5yhqEtt', 'display_url': 'bloomberg.com/news/articles/…'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'nntaleb'}, {'start': 84, 'end': 93, 'username': 'business'}]}","RT @nntaleb: Another signal. They add up.
Wear a mask.

https://t.co/Uwd8mARNNj via @business"
773,,2020-08-25T19:18:00.000Z,1298338858971561984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/a9D4Q7vvkD', 'expanded_url': 'https://twitter.com/mattturck/status/1297661137262182400', 'display_url': 'twitter.com/mattturck/stat…'}]}",synthetic data and synthetic media https://t.co/a9D4Q7vvkD
774,,2020-08-25T19:15:04.000Z,1298338119742377985,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 28, 'end': 48, 'probability': 0.5169, 'type': 'Other', 'normalized_text': 'The Uncovered Podcast'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'PJCventure'}]}",RT @PJCventure: Season 2 of The Uncovered Podcast is underway and in the works (remote of course). We can't wait to have you listen once it…
775,,2020-08-24T12:27:58.000Z,1297873281119399937,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,"Th idea behind social and UGC was that it would protect us from the ""gatekeepers"" who edit modern periodicals.  But now the algorithms and the crowd are gatekeepers instead.  There are always gatekeepers."
776,,2020-08-24T12:25:04.000Z,1297872554628128768,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/boZZ7mIti4', 'expanded_url': 'http://inside.com/campaigns/inside-ai-24194/sections/inside-ai-commentary-by-robmay-204216', 'display_url': 'inside.com/campaigns/insi…'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'codesparkceo'}, {'start': 66, 'end': 73, 'username': 'robmay'}]}",RT @codesparkceo: Brilliant and may change pitch contests forever @robmay https://t.co/boZZ7mIti4
777,,2020-08-23T13:58:31.000Z,1297533681129717761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vKzVbPO4k1', 'expanded_url': 'https://www.nationalgeographic.com/magazine/2020/09/the-robot-revolution-has-arrived-feature/', 'display_url': 'nationalgeographic.com/magazine/2020/…'}]}",https://t.co/vKzVbPO4k1
778,,2020-08-22T19:33:09.000Z,1297255507858726912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/dbDbibk3zL', 'expanded_url': 'https://www.wsj.com/articles/slack-has-made-remote-office-communication-easier-it-can-also-be-less-civil-11597915801', 'display_url': 'wsj.com/articles/slack…'}]}",Of course.  https://t.co/dbDbibk3zL
779,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-08-21T23:39:21.000Z,1296955079031951360,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 22, 'quote_count': 0}","{'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/tnRDfDuQuv', 'expanded_url': 'https://www.wired.com/story/immigrant-tech-workers-american-dream-canada/', 'display_url': 'wired.com/story/immigran…'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.9971, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 35, 'end': 40, 'probability': 0.882, 'type': 'Place', 'normalized_text': 'Canada'}, {'start': 77, 'end': 80, 'probability': 0.9304, 'type': 'Place', 'normalized_text': 'U.S.'}]}","Trump immigration policy is Making Canada Great Again, at the expense of the U.S.  https://t.co/tnRDfDuQuv"
780,,2020-08-21T11:02:45.000Z,1296764673258328065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/cZ0b2fEopo', 'expanded_url': 'https://www.nytimes.com/2020/08/20/us/politics/trump-iran-nuclear-deal.html', 'display_url': 'nytimes.com/2020/08/20/us/…'}], 'annotations': [{'start': 21, 'end': 27, 'probability': 0.8361, 'type': 'Place', 'normalized_text': 'America'}, {'start': 60, 'end': 66, 'probability': 0.8002, 'type': 'Place', 'normalized_text': 'America'}]}","This is how idiotic ""America First"" policies actually make ""America Irrelevant""  https://t.co/cZ0b2fEopo"
781,,2020-08-20T20:28:00.000Z,1296544537024892928,"{'retweet_count': 35, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/7d96sQYBJS', 'expanded_url': 'https://twitter.com/BlockFi/status/1296421564360077313', 'display_url': 'twitter.com/BlockFi/status…'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'FounderFlori'}]}","RT @FounderFlori: Are we the first company to raise an A, B and a C in 12 months? I think so. https://t.co/7d96sQYBJS"
782,,2020-08-20T20:25:18.000Z,1296543857300181004,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 5, 'end': 28, 'url': 'https://t.co/oF7vvAlBgO', 'expanded_url': 'https://www.bloomberg.com/news/articles/2020-08-20/thiel-backed-valar-among-latest-blockfi-financing-participants', 'display_url': 'bloomberg.com/news/articles/…'}]}",Nice https://t.co/oF7vvAlBgO
783,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-08-20T19:24:24.000Z,1296528528876470272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 14, 'probability': 0.9878, 'type': 'Person', 'normalized_text': 'Teddy Roosevelt'}, {'start': 57, 'end': 68, 'probability': 0.9747, 'type': 'Person', 'normalized_text': 'Donald Trump'}]}","Teddy Roosevelt:  ""walk softly and carry a big stick""  

Donald Trump: ""talk loudly but back down and get distracted by a shiny new thing and never follow through"""
784,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}]",2020-08-20T19:22:59.000Z,1296528173589553153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 150, 'end': 173, 'url': 'https://t.co/m5mmk537Qh', 'expanded_url': 'https://www.nytimes.com/2020/07/11/world/asia/china-iran-trade-military-deal.html', 'display_url': 'nytimes.com/2020/07/11/wor…'}], 'annotations': [{'start': 57, 'end': 67, 'probability': 0.5996, 'type': 'Person', 'normalized_text': 'Biden China'}, {'start': 221, 'end': 225, 'probability': 0.9989, 'type': 'Person', 'normalized_text': 'Trump'}]}","I have an ad following me around the web that says ""With Biden China is in Charge""  lol.  Like I'm braindead enough to forget that things like this - https://t.co/m5mmk537Qh - never happened before we had a weakling like Trump as President."
785,,2020-08-20T18:36:40.000Z,1296516515794165761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,The new Bostinno website looks terrible.
786,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-08-20T13:03:04.000Z,1296432562634620928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ksTiM5ob5X', 'expanded_url': 'https://www.cnn.com/2020/08/19/politics/trump-goodyear-cancel-culture/index.html', 'display_url': 'cnn.com/2020/08/19/pol…'}], 'annotations': [{'start': 79, 'end': 83, 'probability': 0.9991, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 118, 'end': 133, 'probability': 0.819, 'type': 'Organization', 'normalized_text': 'Republican party'}, {'start': 166, 'end': 171, 'probability': 0.966, 'type': 'Person', 'normalized_text': 'Reagan'}]}",https://t.co/ksTiM5ob5X  This is the most hilarious thing to me.  Most of what Trump does goes against everything the Republican party has claimed to stand for since Reagan.  But somehow people twist it around as a good thing and still insist he's conservative.
787,,2020-08-20T12:55:20.000Z,1296430617396224002,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",,"It's going to be hilarious when ""Q"" turns out to be a Russian intelligence agent."
788,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-08-19T18:30:30.000Z,1296152578582077440,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Z9bsgySZwX', 'expanded_url': 'https://www.bloomberg.com/news/articles/2020-05-20/china-has-a-new-1-4-trillion-plan-to-overtake-the-u-s-in-tech', 'display_url': 'bloomberg.com/news/articles/…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1336328724174630915/IQrNvOFl?format=jpg&name=orig', 'width': 1200, 'height': 800}, {'url': 'https://pbs.twimg.com/news_img/1336328724174630915/IQrNvOFl?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'China’s Got a New Plan to Overtake the U.S. in Tech', 'description': 'Beijing is accelerating its bid for global leadership in key technologies, planning to pump more than a trillion dollars into the economy through the rollout of everything from wireless networks to artificial intelligence.', 'unwound_url': 'https://www.bloomberg.com/news/articles/2020-05-20/china-has-a-new-1-4-trillion-plan-to-overtake-the-u-s-in-tech'}], 'annotations': [{'start': 25, 'end': 29, 'probability': 0.9827, 'type': 'Place', 'normalized_text': 'China'}, {'start': 58, 'end': 61, 'probability': 0.9805, 'type': 'Place', 'normalized_text': 'U.S.'}, {'start': 167, 'end': 171, 'probability': 0.9988, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 189, 'end': 195, 'probability': 0.9838, 'type': 'Place', 'normalized_text': 'America'}], 'hashtags': [{'start': 222, 'end': 231, 'tag': 'MAGAfail'}]}","https://t.co/Z9bsgySZwX  China lived in the shadow of the U.S. for so long, they didn't realize they were so strong until provoked and forced to make a decision.  Now Trump has accelerated America's move to second place.  #MAGAfail"
