,public_metrics,created_at,id,text,entities,context_annotations
2551,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",2020-03-22T00:32:57.000Z,1241523221624532992,@KirkMMaxey Pretty funny.,"{'mentions': [{'start': 0, 'end': 11, 'username': 'KirkMMaxey'}]}",
2552,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 28, 'quote_count': 0}",2020-03-21T21:52:45.000Z,1241482909145419776,@andrinnnnn Thanks! New background photo.,"{'mentions': [{'start': 0, 'end': 11, 'username': 'andrinnnnn'}]}",
2553,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 16, 'quote_count': 0}",2020-03-21T21:50:50.000Z,1241482425282080768,@JohnSchreiber8 Plausible. Still horrific. And multiples of that with lifelong injuries.,"{'mentions': [{'start': 0, 'end': 15, 'username': 'JohnSchreiber8'}]}",
2554,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 4, 'quote_count': 0}",2020-03-21T21:49:17.000Z,1241482033521557504,@carlisia https://t.co/KNLmp67Co5 https://t.co/87zg3kpz9B,"{'urls': [{'start': 10, 'end': 33, 'url': 'https://t.co/KNLmp67Co5', 'expanded_url': 'https://twitter.com/naval/status/1241158279578800129?s=21', 'display_url': 'twitter.com/naval/status/1…'}, {'start': 34, 'end': 57, 'url': 'https://t.co/87zg3kpz9B', 'expanded_url': 'https://twitter.com/naval/status/1241158279578800129', 'display_url': 'twitter.com/naval/status/1…'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'carlisia'}]}",
2555,"{'retweet_count': 2, 'reply_count': 6, 'like_count': 20, 'quote_count': 0}",2020-03-21T21:42:54.000Z,1241480430890541056,@JohnSchreiber8 Argues for a mortality rate of less than half a percent (takes South Korea’s figures and halves for undertesting of asymptomatic individuals). Max infection rate of 50%. So 0.25% CFR maximum across the population.,"{'mentions': [{'start': 0, 'end': 15, 'username': 'JohnSchreiber8'}], 'annotations': [{'start': 79, 'end': 89, 'probability': 0.9406, 'type': 'Place', 'normalized_text': 'South Korea'}]}",
2556,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",2020-03-21T21:32:07.000Z,1241477716425052160,"@dAnconiaMining Thus the “mandatory isolation” part, as they did in China.","{'mentions': [{'start': 0, 'end': 15, 'username': 'dAnconiaMining'}], 'annotations': [{'start': 68, 'end': 72, 'probability': 0.9941, 'type': 'Place', 'normalized_text': 'China'}]}",
2557,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2020-03-21T21:27:28.000Z,1241476545341870081,"@burneracct56 @markcromwell @ScottAdamsSays It can mutate to be more easily spread. It can mutate to bypass immune defenses in children and young adults better. But generally speaking, yes, it is more likely to mutate to be less debilitating.","{'mentions': [{'start': 14, 'end': 27, 'username': 'markcromwell'}, {'start': 28, 'end': 43, 'username': 'ScottAdamsSays'}]}",
2558,"{'retweet_count': 13, 'reply_count': 59, 'like_count': 397, 'quote_count': 3}",2020-03-21T21:20:40.000Z,1241474834523013120,@ScottAdamsSays I hope you’re right but I’m skeptical. The Chinese threw the kitchen sink at it. If this combo worked we’d probably know by now. But we can’t count on a miracle.,"{'mentions': [{'start': 0, 'end': 15, 'username': 'ScottAdamsSays'}]}",
2559,"{'retweet_count': 13, 'reply_count': 7, 'like_count': 128, 'quote_count': 0}",2020-03-21T20:50:31.000Z,1241467244653109248,@MerschMax_ @jonst0kes @TwitterSupport @jack @twobitidiot This is absurd. Hoping it's a mistake. Ryan and his team have been incredibly helpful in tracking the COVID19 outbreak. Poor timing @TwitterSupport - please correct. 🙏,"{'mentions': [{'start': 0, 'end': 11, 'username': 'MerschMax_'}, {'start': 12, 'end': 22, 'username': 'jonst0kes'}, {'start': 23, 'end': 38, 'username': 'TwitterSupport'}, {'start': 39, 'end': 44, 'username': 'jack'}, {'start': 45, 'end': 57, 'username': 'twobitidiot'}, {'start': 190, 'end': 205, 'username': 'TwitterSupport'}], 'annotations': [{'start': 97, 'end': 100, 'probability': 0.9914, 'type': 'Person', 'normalized_text': 'Ryan'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1037336866519842816', 'name': 'Jack Dorsey', 'description': 'Jack Dorsey'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2020-03-21T20:04:17.000Z,1241455612623327232,"@RVal1995 Correct, that’s the last scenario mentioned in my tweet.","{'mentions': [{'start': 0, 'end': 9, 'username': 'RVal1995'}]}",
2561,"{'retweet_count': 4, 'reply_count': 4, 'like_count': 244, 'quote_count': 0}",2020-03-21T19:08:08.000Z,1241441479861518336,@hookk Don’t get attached to labels.,"{'mentions': [{'start': 0, 'end': 6, 'username': 'hookk'}]}",
2562,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 57, 'quote_count': 1}",2020-03-21T18:22:43.000Z,1241430050332749824,@jeff_r27 Just copy South Korea and evolve from there.,"{'mentions': [{'start': 0, 'end': 9, 'username': 'jeff_r27'}], 'annotations': [{'start': 20, 'end': 30, 'probability': 0.9334, 'type': 'Place', 'normalized_text': 'South Korea'}]}",
2563,"{'retweet_count': 11, 'reply_count': 7, 'like_count': 80, 'quote_count': 0}",2020-03-21T18:16:23.000Z,1241428457604517888,https://t.co/KkHc7uu5FZ https://t.co/wzlKmbFDdC,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KkHc7uu5FZ', 'expanded_url': 'https://twitter.com/merlinvestor/status/1241424092408025088?s=21', 'display_url': 'twitter.com/merlinvestor/s…'}, {'start': 24, 'end': 47, 'url': 'https://t.co/wzlKmbFDdC', 'expanded_url': 'https://twitter.com/merlinvestor/status/1241424092408025088', 'display_url': 'twitter.com/merlinvestor/s…'}]}",
2564,"{'retweet_count': 94, 'reply_count': 12, 'like_count': 459, 'quote_count': 6}",2020-03-21T18:06:21.000Z,1241425931933110272,Must read. https://t.co/wzlKmbFDdC,"{'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/wzlKmbFDdC', 'expanded_url': 'https://twitter.com/merlinvestor/status/1241424092408025088', 'display_url': 'twitter.com/merlinvestor/s…'}]}",
2565,"{'retweet_count': 13, 'reply_count': 23, 'like_count': 375, 'quote_count': 2}",2020-03-21T17:57:19.000Z,1241423657634656257,"@mattwhitehill1 Horrible, but not irreparable. Feds should be very generous and economy will bounce back strongly.","{'mentions': [{'start': 0, 'end': 15, 'username': 'mattwhitehill1'}]}",
2566,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",2020-03-21T17:56:31.000Z,1241423459328000000,"@mbs_ctt Yes, this is the evidence that we have right now for #3 on my “lucky” list. Not conclusive though.","{'mentions': [{'start': 0, 'end': 8, 'username': 'mbs_ctt'}]}",
2567,"{'retweet_count': 654, 'reply_count': 197, 'like_count': 3741, 'quote_count': 59}",2020-03-21T17:51:35.000Z,1241422215473532928,"Flattening curve alone not enough. 50% infected x 12% hospitalized overwhelms, even if spread over 18 mo.

Need tight lockdown until have mass testing like SK, then mandatory isolation of infected.

Maybe lucky w/ weather, therapies, or serology shows undercounting of mild cases.",,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2568,"{'retweet_count': 4, 'reply_count': 4, 'like_count': 46, 'quote_count': 1}",2020-03-21T04:22:56.000Z,1241218711475777537,"@jeitoapp I hope you’re right. It’s not binary, of course, but weather and being outdoors affects the R0. As cold, crowded, dense places, NYC and Boston are especially high risk. 

Here’s a recent interesting paper:

https://t.co/3GGFhbTwP9 https://t.co/9suMdNU8Am","{'urls': [{'start': 217, 'end': 240, 'url': 'https://t.co/3GGFhbTwP9', 'expanded_url': 'https://twitter.com/thelonevirologi/status/1241084241041068032?s=21', 'display_url': 'twitter.com/thelonevirolog…'}, {'start': 241, 'end': 264, 'url': 'https://t.co/9suMdNU8Am', 'expanded_url': 'https://twitter.com/thelonevirologi/status/1241084241041068032', 'display_url': 'twitter.com/thelonevirolog…'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'jeitoapp'}], 'annotations': [{'start': 138, 'end': 140, 'probability': 0.9649, 'type': 'Place', 'normalized_text': 'NYC'}, {'start': 146, 'end': 151, 'probability': 0.9579, 'type': 'Place', 'normalized_text': 'Boston'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857083369514876928', 'name': 'Weather', 'description': 'Weather'}}]"
2569,"{'retweet_count': 53, 'reply_count': 9, 'like_count': 508, 'quote_count': 2}",2020-03-21T04:11:26.000Z,1241215819561877504,@silenceunravels Meditate. It won’t be fun but it will surface what you need to deal with.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'silenceunravels'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '918217245146279936', 'name': 'Mental Wellness', 'description': 'Mental Wellness'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '918221163284676608', 'name': 'Meditation', 'description': 'Meditation'}}]"
2570,"{'retweet_count': 6, 'reply_count': 9, 'like_count': 47, 'quote_count': 2}",2020-03-21T00:33:50.000Z,1241161059769040896,"@lmcgrew @Philosophoenix0 Partially true. It’ll help keep you from spreading and help reduce the viral load if you are exposed, which buys time for your immune system.","{'mentions': [{'start': 0, 'end': 8, 'username': 'lmcgrew'}]}",
2571,"{'retweet_count': 16, 'reply_count': 7, 'like_count': 111, 'quote_count': 1}",2020-03-21T00:25:55.000Z,1241159064307945472,https://t.co/BSVRV9Rtoe https://t.co/3RvquTsM1d,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BSVRV9Rtoe', 'expanded_url': 'https://twitter.com/naval/status/1238177372211273728?s=21', 'display_url': 'twitter.com/naval/status/1…'}, {'start': 24, 'end': 47, 'url': 'https://t.co/3RvquTsM1d', 'expanded_url': 'https://twitter.com/naval/status/1238177372211273728', 'display_url': 'twitter.com/naval/status/1…'}]}",
2572,"{'retweet_count': 15, 'reply_count': 6, 'like_count': 114, 'quote_count': 1}",2020-03-21T00:25:20.000Z,1241158917985468416,https://t.co/FNjKFP8Vzo https://t.co/pd3BruwBen,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FNjKFP8Vzo', 'expanded_url': 'https://twitter.com/peterkolchinsky/status/1239560638239838215?s=21', 'display_url': 'twitter.com/peterkolchinsk…'}, {'start': 24, 'end': 47, 'url': 'https://t.co/pd3BruwBen', 'expanded_url': 'https://twitter.com/PeterKolchinsky/status/1239560638239838215', 'display_url': 'twitter.com/PeterKolchinsk…'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2573,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 68, 'quote_count': 0}",2020-03-21T00:24:44.000Z,1241158766722052097,https://t.co/KNLmp67Co5 https://t.co/87zg3kpz9B,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KNLmp67Co5', 'expanded_url': 'https://twitter.com/naval/status/1241158279578800129?s=21', 'display_url': 'twitter.com/naval/status/1…'}, {'start': 24, 'end': 47, 'url': 'https://t.co/87zg3kpz9B', 'expanded_url': 'https://twitter.com/naval/status/1241158279578800129', 'display_url': 'twitter.com/naval/status/1…'}]}",
2574,"{'retweet_count': 6, 'reply_count': 2, 'like_count': 25, 'quote_count': 0}",2020-03-21T00:23:38.000Z,1241158490455851008,@notisaidthelie https://t.co/T7mJIwHn88 https://t.co/zszQESELe3,"{'urls': [{'start': 16, 'end': 39, 'url': 'https://t.co/T7mJIwHn88', 'expanded_url': 'https://twitter.com/cmichaelgibson/status/1239718351573843973?s=21', 'display_url': 'twitter.com/cmichaelgibson…'}, {'start': 40, 'end': 63, 'url': 'https://t.co/zszQESELe3', 'expanded_url': 'https://twitter.com/CMichaelGibson/status/1239718351573843973', 'display_url': 'twitter.com/CMichaelGibson…'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'notisaidthelie'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '844603730221707264', 'name': 'Fashion', 'description': 'Fashion'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '844604232737087488', 'name': 'General Fashion', 'description': 'General Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '849641708258074624', 'name': 'Tops', 'description': 'Tops'}}]"
2575,"{'retweet_count': 90, 'reply_count': 20, 'like_count': 317, 'quote_count': 17}",2020-03-21T00:22:48.000Z,1241158279578800129,"@SmilaxSauncho It’s paper and plastic. Or cloth. Make some. This “masks are rare jewels” narrative is frustrating.

https://t.co/T7mJIwHn88 https://t.co/zszQESELe3","{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/T7mJIwHn88', 'expanded_url': 'https://twitter.com/cmichaelgibson/status/1239718351573843973?s=21', 'display_url': 'twitter.com/cmichaelgibson…'}, {'start': 140, 'end': 163, 'url': 'https://t.co/zszQESELe3', 'expanded_url': 'https://twitter.com/CMichaelGibson/status/1239718351573843973', 'display_url': 'twitter.com/CMichaelGibson…'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'SmilaxSauncho'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '844603730221707264', 'name': 'Fashion', 'description': 'Fashion'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '844604232737087488', 'name': 'General Fashion', 'description': 'General Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '849641708258074624', 'name': 'Tops', 'description': 'Tops'}}]"
2576,"{'retweet_count': 289, 'reply_count': 203, 'like_count': 1760, 'quote_count': 69}",2020-03-21T00:19:22.000Z,1241157415262814208,When can we start shaming Westerners into wearing masks? https://t.co/kIIgRUyw4o,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/kIIgRUyw4o', 'expanded_url': 'https://twitter.com/GearoidReidy/status/1240573658734592001', 'display_url': 'twitter.com/GearoidReidy/s…'}]}",
2577,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 58, 'quote_count': 0}",2020-03-20T23:07:52.000Z,1241139424856965120,@100mentalmodels Mostly. But the pro tech part is a curveball.,"{'mentions': [{'start': 0, 'end': 16, 'username': '100mentalmodels'}]}",
2578,"{'retweet_count': 1726, 'reply_count': 206, 'like_count': 9110, 'quote_count': 97}",2020-03-20T23:04:50.000Z,1241138658217869312,"As a force of nature, the virus is going to shatter many social untruths that we swallow just to get along.",,
2579,"{'retweet_count': 1322, 'reply_count': 157, 'like_count': 6062, 'quote_count': 97}",2020-03-20T22:45:22.000Z,1241133762563334144,"⬆️ Environment, localism, borders, guns, DIY, right to try, science, tech, remote/gig work, universal healthcare, hygiene, autonomy.

⬇️ Urbanization, offices, globalism, mass transport, open borders, bureaucrats, 9-5, Feds.

Tech-savvy farmers rising, urban socialites falling.",,
2580,"{'retweet_count': 3, 'reply_count': 7, 'like_count': 290, 'quote_count': 1}",2020-03-20T20:31:27.000Z,1241100058184957953,@dabblingfrancis Good to know all sides. Friendly reminder: I block people policing my tweets.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'dabblingfrancis'}]}",
2581,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",2020-03-20T05:16:53.000Z,1240869901906018309,@Zachmuellerr @balajis Not.,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zachmuellerr'}, {'start': 14, 'end': 22, 'username': 'balajis'}]}",
2582,"{'retweet_count': 29, 'reply_count': 14, 'like_count': 799, 'quote_count': 2}",2020-03-20T05:15:33.000Z,1240869568341364736,"@balajis Field marshal Srinivasan, rallying the decentralized tech militias. Thank you sir.","{'mentions': [{'start': 0, 'end': 8, 'username': 'balajis'}]}",
2583,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 58, 'quote_count': 0}",2020-03-19T19:55:43.000Z,1240728678184583169,@EdanYago Looks like a typo. 7/712 is closer to 1% of infected and 0.2% of exposed.,"{'mentions': [{'start': 0, 'end': 9, 'username': 'EdanYago'}]}",
2584,"{'retweet_count': 12798, 'reply_count': 1173, 'like_count': 47344, 'quote_count': 872}",2020-03-19T19:00:18.000Z,1240714732689960960,"For the first time in human history, the entire world is focused on one problem.",,
2585,"{'retweet_count': 7, 'reply_count': 15, 'like_count': 499, 'quote_count': 0}",2020-03-19T06:46:43.000Z,1240530120441380864,@TravisDBartley @Cernovich Very unlikely. Insider trading is about specific stocks or at most sectors. Generally doesn’t apply to entire market movements.,"{'mentions': [{'start': 0, 'end': 15, 'username': 'TravisDBartley'}, {'start': 16, 'end': 26, 'username': 'Cernovich'}]}",
2586,"{'retweet_count': 1680, 'reply_count': 197, 'like_count': 11531, 'quote_count': 97}",2020-03-19T06:38:42.000Z,1240528103530610688,"1) Invent a vaccine or successful therapy for the coronavirus.

2) Buy call options on the stock market.

3) Announce the breakthrough, and give it away for free.

“We’re going to invent a cure and make Wall Street pay for it.”","{'annotations': [{'start': 203, 'end': 213, 'probability': 0.3608, 'type': 'Place', 'normalized_text': 'Wall Street'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}]"
2587,"{'retweet_count': 562, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-03-18T23:48:00.000Z,1240424749534085121,RT @naval: We need a Manhattan Project for rapid vaccine development.,"{'mentions': [{'start': 3, 'end': 9, 'username': 'naval'}], 'annotations': [{'start': 21, 'end': 37, 'probability': 0.3271, 'type': 'Organization', 'normalized_text': 'Manhattan Project'}]}",
2588,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2020-03-18T22:07:10.000Z,1240399372321513472,"@AlpineDexter @BrianPraghas There are newer and better sources. For example. 

https://t.co/bEkhcPEAXL https://t.co/eOr2kSq4dx","{'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/bEkhcPEAXL', 'expanded_url': 'https://twitter.com/lymanstoneky/status/1239535302873460736?s=21', 'display_url': 'twitter.com/lymanstoneky/s…'}, {'start': 103, 'end': 126, 'url': 'https://t.co/eOr2kSq4dx', 'expanded_url': 'https://twitter.com/lymanstoneky/status/1239535302873460736', 'display_url': 'twitter.com/lymanstoneky/s…'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857083369514876928', 'name': 'Weather', 'description': 'Weather'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2589,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2020-03-18T22:05:49.000Z,1240399032469655554,@Arijjamil @AlpineDexter @BrianPraghas Read the second sentence of my tweet again...,"{'mentions': [{'start': 0, 'end': 10, 'username': 'Arijjamil'}]}",
2590,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2020-03-18T21:35:31.000Z,1240391407564619777,"@stoneagezenmind @AlpineDexter @BrianPraghas Jury is out, but we can still form probabilistic models of how they’re leaning.","{'mentions': [{'start': 0, 'end': 16, 'username': 'stoneagezenmind'}]}",
2591,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 6, 'quote_count': 0}",2020-03-18T21:31:00.000Z,1240390271197761536,"@AlpineDexter @BrianPraghas Every other coronavirus demonstrates strong seasonality, except maybe MERS. It should lower the R0 but it can obviously still spread.",,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2592,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 10, 'quote_count': 0}",2020-03-18T20:59:16.000Z,1240382284022157312,@AlpineDexter @BrianPraghas Hot and humid climates so not apples-to-apples.,,
2593,"{'retweet_count': 7, 'reply_count': 9, 'like_count': 244, 'quote_count': 0}",2020-03-18T08:30:14.000Z,1240193782382907392,"@BrianPraghas We will see variation and subsequent selection, more by incompetence than by design.",,
2594,"{'retweet_count': 164, 'reply_count': 60, 'like_count': 2248, 'quote_count': 19}",2020-03-18T08:11:04.000Z,1240188958711013382,At least I don’t have to deal with close talkers anymore.,,
2595,"{'retweet_count': 3, 'reply_count': 10, 'like_count': 53, 'quote_count': 1}",2020-03-18T08:04:48.000Z,1240187383741444096,"@orrdavid Had the same thought, but you’d probably start with under 30 and over 30 cohorts. And it’s hard to segregate them completely.","{'mentions': [{'start': 0, 'end': 9, 'username': 'orrdavid'}]}",
2596,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 191, 'quote_count': 1}",2020-03-18T08:02:36.000Z,1240186829548085248,@DellAnnaLuca They have a role. You don’t want a hyperactive (allergic) immune response every time either.,"{'mentions': [{'start': 0, 'end': 13, 'username': 'DellAnnaLuca'}]}",
2597,"{'retweet_count': 1090, 'reply_count': 116, 'like_count': 5944, 'quote_count': 82}",2020-03-18T08:00:29.000Z,1240186299207888896,"It turns out that we have a collective immune system, not just an individual one.",,
2598,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 110, 'quote_count': 0}",2020-03-18T06:35:13.000Z,1240164840544456704,"@prakrisang You’re right except about the last part. Right now, money is flowing downhill. 😂","{'mentions': [{'start': 0, 'end': 11, 'username': 'prakrisang'}]}",
2599,"{'retweet_count': 0, 'reply_count': 7, 'like_count': 53, 'quote_count': 0}",2020-03-18T06:12:30.000Z,1240159122324103168,"@suprraz Noble effort but self reporting is a stand-in until we can do it automatically.

Waze benefited from having a great “single player game” (GPS). This needs a single-player benefit.","{'mentions': [{'start': 0, 'end': 8, 'username': 'suprraz'}]}","[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1037076248877395968', 'name': 'GPS and maps', 'description': 'GPS & Maps'}}]"
2600,"{'retweet_count': 505, 'reply_count': 78, 'like_count': 3169, 'quote_count': 33}",2020-03-18T06:01:20.000Z,1240156311892955136,"In warfare, intelligence dominates firepower - it allows a combatant to concentrate forces only where needed.

Instant home tests and a global virus-sensing network will become humanity’s radar - tracking current and new invaders as they enter the human biome.",,
2601,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 40, 'quote_count': 0}",2020-03-17T08:35:17.000Z,1239832668025442305,"@rsemajc Agreed. 

https://t.co/LlCHNYRFoE https://t.co/l7h0UDeA93","{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/LlCHNYRFoE', 'expanded_url': 'https://twitter.com/naval/status/949841514250817536?s=21', 'display_url': 'twitter.com/naval/status/9…'}, {'start': 43, 'end': 66, 'url': 'https://t.co/l7h0UDeA93', 'expanded_url': 'https://twitter.com/naval/status/949841514250817536', 'display_url': 'twitter.com/naval/status/9…'}]}",
2602,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 5, 'quote_count': 0}",2020-03-17T08:12:01.000Z,1239826811799785472,@adrianbye Paging @DellAnnaLuca @balajis,"{'mentions': [{'start': 0, 'end': 10, 'username': 'adrianbye'}, {'start': 18, 'end': 31, 'username': 'DellAnnaLuca'}, {'start': 32, 'end': 40, 'username': 'balajis'}]}",
2603,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 42, 'quote_count': 0}",2020-03-17T08:08:03.000Z,1239825813010124803,@harristhedean Great idea. I’m going to start that as well. 🙏,"{'mentions': [{'start': 0, 'end': 14, 'username': 'harristhedean'}]}",
2604,"{'retweet_count': 257, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-03-17T02:55:58.000Z,1239747273698856960,"RT @NavalBot: ""Nothing like a health problem to turn up the contrast dial on the rest of life."" - @naval","{'mentions': [{'start': 3, 'end': 12, 'username': 'NavalBot'}, {'start': 98, 'end': 104, 'username': 'naval'}]}",
2605,"{'retweet_count': 161, 'reply_count': 46, 'like_count': 1230, 'quote_count': 14}",2020-03-16T17:56:15.000Z,1239611451968389128,Nitpicking is an expression of innumeracy.,,
2606,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 29, 'quote_count': 0}",2020-03-16T17:52:43.000Z,1239610561152708609,@Growth1Momentum @lymanstoneky https://t.co/kcV8xeb8sn https://t.co/YS3X8HupLB,"{'mentions': [{'start': 0, 'end': 16, 'username': 'Growth1Momentum'}, {'start': 17, 'end': 30, 'username': 'lymanstoneky'}], 'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/kcV8xeb8sn', 'expanded_url': 'https://twitter.com/naval/status/1239608647639945216?s=21', 'display_url': 'twitter.com/naval/status/1…'}, {'start': 55, 'end': 78, 'url': 'https://t.co/YS3X8HupLB', 'expanded_url': 'https://twitter.com/naval/status/1239608647639945216', 'display_url': 'twitter.com/naval/status/1…'}]}",
