,created_at,public_metrics,entities,text,id,context_annotations
363,2016-11-21T05:52:17.000Z,"{'retweet_count': 20522, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 16, 'username': 'billmckibben'}], 'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/joFRACczPk', 'expanded_url': 'https://twitter.com/billmckibben/status/799783145356886016/photo/1', 'display_url': 'pic.twitter.com/joFRACczPk'}]}",RT @billmckibben: This is a graph of total global sea ice. The red line is this year. Something is very very wrong. https://t.co/joFRACczPk,800577552507138048,
364,2016-11-21T05:48:33.000Z,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 125, 'end': 133, 'tag': 'MongoDB'}], 'annotations': [{'start': 61, 'end': 65, 'probability': 0.9937, 'type': 'Person', 'normalized_text': 'Harry'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'dittycheria'}]}","RT @dittycheria: Devastated to hear this news earlier today. Harry was a friend, mentor &amp; huge supporter of all of us at #MongoDB. He will…",800576615650619392,
365,2016-11-09T15:01:44.000Z,"{'retweet_count': 30, 'reply_count': 5, 'like_count': 174, 'quote_count': 1}","{'urls': [{'start': 27, 'end': 50, 'url': 'https://t.co/MHKIMwgLob', 'expanded_url': 'https://twitter.com/roelofbotha/status/796367172373094401/photo/1', 'display_url': 'pic.twitter.com/MHKIMwgLob'}]}","New day, new possibilities https://t.co/MHKIMwgLob",796367172373094401,
366,2016-11-04T17:54:07.000Z,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 18, 'username': 'C_levelStories'}, {'start': 69, 'end': 81, 'username': 'roelofbotha'}]}","RT @C_levelStories: GOOG FB AMZN hire ~30% of US CS grads, estimates @roelofbotha - TechCos pay to hire + hoard talent https://t.co/XswrRuA…",794598617008902144,
367,2016-10-29T06:03:03.000Z,"{'retweet_count': 32, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}, {'start': 88, 'end': 100, 'username': 'geteverwise'}], 'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/FaOlbBrV0O', 'expanded_url': 'https://twitter.com/sequoia/status/792058220193820672/photo/1', 'display_url': 'pic.twitter.com/FaOlbBrV0O'}]}",RT @sequoia: Bringing together women technology leaders from today and tomorrow. Thanks @geteverwise https://t.co/FaOlbBrV0O,792245342213328896,
368,2016-10-20T16:58:56.000Z,"{'retweet_count': 7, 'reply_count': 1, 'like_count': 37, 'quote_count': 0}","{'mentions': [{'start': 53, 'end': 57, 'username': 'SJP'}]}","""Books can take you to places you will never visit."" @sjp",789148908148580353,
369,2016-10-20T13:56:52.000Z,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 73, 'quote_count': 2}","{'annotations': [{'start': 0, 'end': 3, 'probability': 0.7856, 'type': 'Person', 'normalized_text': 'Jess'}], 'mentions': [{'start': 116, 'end': 124, 'username': 'jesskah'}]}","Jess’s rare blend of product &amp; design sensibility, leadership &amp; grit will be a tremendous asset to founders @jesskah",789103090678935552,
370,2016-10-20T13:55:50.000Z,"{'retweet_count': 45, 'reply_count': 3, 'like_count': 164, 'quote_count': 9}","{'mentions': [{'start': 8, 'end': 16, 'username': 'jesskah'}, {'start': 20, 'end': 28, 'username': 'sequoia'}], 'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/2t7xdySbbq', 'expanded_url': 'http://bloom.bg/2dQVpw1', 'display_url': 'bloom.bg/2dQVpw1'}]}",Welcome @jesskah to @Sequoia!  https://t.co/2t7xdySbbq,789102833102499841,
371,2016-10-19T19:20:55.000Z,"{'retweet_count': 25, 'reply_count': 0, 'like_count': 71, 'quote_count': 3}",,We don't inherit the earth - we borrow it from our children.,788822254473781249,
372,2016-10-13T00:17:54.000Z,"{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}, {'start': 27, 'end': 36, 'username': 'heytribe'}], 'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/w9W8yuiXK7', 'expanded_url': 'http://seq.vc/2e6NBuQ', 'display_url': 'seq.vc/2e6NBuQ'}]}",RT @sequoia: Check out how @HeyTribe is reinventing group messaging with the first augmented video walkie talkie https://t.co/w9W8yuiXK7,786360274911498240,
373,2016-09-23T20:01:02.000Z,"{'retweet_count': 41, 'reply_count': 11, 'like_count': 102, 'quote_count': 10}",,"While autonomous cars might yield productivity gains, they will certainly boost media consumption time: video &amp; gaming will likely benefit.",779410263611088896,
374,2016-09-13T21:16:55.000Z,"{'retweet_count': 46, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 8, 'username': 'jack'}], 'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/C22f6Mxpif', 'expanded_url': 'https://squareup.com/townsquare/square-payroll-is-now-available-to-nearly-half-of-u-s-businesses/', 'display_url': 'squareup.com/townsquare/squ…'}]}",RT @jack: Square Payroll Is Now Available to Nearly Half of U.S. Businesses! https://t.co/C22f6Mxpif,775805483756105729,
375,2016-09-13T21:14:15.000Z,"{'retweet_count': 41, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 21, 'end': 28, 'probability': 0.5482, 'type': 'Organization', 'normalized_text': 'Evernote'}, {'start': 67, 'end': 78, 'probability': 0.7208, 'type': 'Product', 'normalized_text': 'Google Cloud'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'FortuneTech'}], 'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/uzQvGIAg2i', 'expanded_url': 'http://for.tn/2ctCVjJ', 'display_url': 'for.tn/2ctCVjJ'}, {'start': 104, 'end': 127, 'url': 'https://t.co/3vPOjRYmFl', 'expanded_url': 'https://twitter.com/FortuneTech/status/775734205942730752/photo/1', 'display_url': 'pic.twitter.com/3vPOjRYmFl'}]}",RT @FortuneTech: Why Evernote is giving up on its data centers for Google Cloud https://t.co/uzQvGIAg2i https://t.co/3vPOjRYmFl,775804811002339332,
376,2016-09-13T13:36:17.000Z,"{'retweet_count': 4656, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 12, 'username': 'elonmusk'}], 'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/3tEfEnXW0L', 'expanded_url': 'http://xkcd.com/1732', 'display_url': 'xkcd.com/1732'}]}","RT @elonmusk: Climate change explained in comic book form by xkcd 
https://t.co/3tEfEnXW0L",775689561603133441,
377,2016-09-04T22:17:27.000Z,"{'retweet_count': 66, 'reply_count': 1, 'like_count': 110, 'quote_count': 4}","{'hashtags': [{'start': 82, 'end': 87, 'tag': 'GRIT'}], 'mentions': [{'start': 69, 'end': 81, 'username': 'angeladuckw'}]}","Entrepreneurial advice: ""Grit is more about stamina than intensity."" @angeladuckw #GRIT",772559227499839489,
378,2016-09-04T00:39:24.000Z,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 13, 'quote_count': 1}","{'annotations': [{'start': 72, 'end': 84, 'probability': 0.9937, 'type': 'Person', 'normalized_text': 'Lynn Margulis'}]}","""All life, not just human life, is teleological; that is, it strives"" - Lynn Margulis, What is Life?",772232560784965632,
379,2016-09-03T21:38:57.000Z,"{'retweet_count': 31, 'reply_count': 7, 'like_count': 75, 'quote_count': 1}",,"Many other species trick one another, but humans are the only animal capable of large scale self-deception.",772187148321599488,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10045785877', 'name': 'Humans'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10045902510', 'name': 'Passé retrouvé', 'description': ""Hobb révèle à Fred, un des synthèt, que leur créateur, le docteur David Elster, a laissé un mystérieux programme dans leurs crânes. Mais Fred réussit à s'échapper pour tenter de rejoindre les siens. Lors d'un trajet en voiture, réunissant Laura, Mattie et Anita, la conscience de Mia reprend brièvement le contrôle du corps qu'elle partage avec Anita. Mia/Anita demande à Mattie de la conduire à Leo. Mattie reprend contact avec lui et Leo lui raconte son histoire.""}}]"
380,2016-08-29T00:38:34.000Z,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 24, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 11, 'username': 'fredwilson'}, {'start': 12, 'end': 19, 'username': 'thulme'}, {'start': 20, 'end': 30, 'username': 'johnmaeda'}]}","@fredwilson @thulme @johnmaeda I made it up, based on personal experience",770058023939219456,
381,2016-08-03T22:21:21.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}","{'annotations': [{'start': 55, 'end': 61, 'probability': 0.4869, 'type': 'Organization', 'normalized_text': 'AssureX'}], 'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/rHAZr2JwuJ', 'expanded_url': 'https://twitter.com/assurexhealth/status/760933934754516992', 'display_url': 'twitter.com/assurexhealth/…'}]}",Congratulations to the founders and management team at AssureX!  https://t.co/rHAZr2JwuJ,760963797171306496,
382,2016-07-29T00:14:34.000Z,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 16, 'quote_count': 0}","{'mentions': [{'start': 17, 'end': 31, 'username': 'davidhelgason'}, {'start': 32, 'end': 40, 'username': 'unity3d'}, {'start': 44, 'end': 59, 'username': 'twentyminutevc'}, {'start': 65, 'end': 80, 'username': 'HarryStebbings'}], 'urls': [{'start': 96, 'end': 119, 'url': 'https://t.co/y6qpeabDWJ', 'expanded_url': 'http://bit.ly/20vcitunes', 'display_url': 'bit.ly/20vcitunes'}]}",Fantastic 2 hear @davidhelgason @unity3d on @twentyminutevc with @HarryStebbings great episode! https://t.co/y6qpeabDWJ,758817958168629248,
383,2016-07-01T16:53:43.000Z,"{'retweet_count': 40, 'reply_count': 8, 'like_count': 102, 'quote_count': 3}",,"Vacation = work, in shorts",748922542446944256,
384,2016-06-19T04:16:50.000Z,"{'retweet_count': 6, 'reply_count': 5, 'like_count': 83, 'quote_count': 0}","{'hashtags': [{'start': 22, 'end': 35, 'tag': 'SanFrancisco'}], 'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/0Yw7gI5Pxj', 'expanded_url': 'https://twitter.com/roelofbotha/status/744383415189856257/photo/1', 'display_url': 'pic.twitter.com/0Yw7gI5Pxj'}]}",What a stunning city! #SanFrancisco https://t.co/0Yw7gI5Pxj,744383415189856257,
385,2016-06-14T20:10:01.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 11, 'username': 'gaberivera'}, {'start': 12, 'end': 20, 'username': 'sequoia'}]}",@gaberivera @sequoia Nope. Nothing (yet!) as cataclysmic as the real estate bubble and dislocation that presaged the darkness of 2009.,742811349491687424,
386,2016-06-14T19:36:27.000Z,"{'retweet_count': 35, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}]}","RT @sequoia: Today reminds me of the fog that hung over the valley in 2003
""Innovation is dead!"" ""What's next?""
Next decade was incredible…",742802902754820097,
387,2016-06-14T19:36:18.000Z,"{'retweet_count': 53, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 36, 'end': 43, 'probability': 0.5315, 'type': 'Organization', 'normalized_text': 'Facebook'}, {'start': 47, 'end': 52, 'probability': 0.6816, 'type': 'Organization', 'normalized_text': 'Google'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}]}","RT @sequoia: Profits give you power
Facebook &amp; Google have massive operating margins that allow them to make big bets that others can't
 -@…",742802864188194817,
388,2016-06-05T21:28:25.000Z,"{'retweet_count': 23, 'reply_count': 13, 'like_count': 45, 'quote_count': 0}","{'annotations': [{'start': 136, 'end': 137, 'probability': 0.9392, 'type': 'Place', 'normalized_text': 'US'}]}","As we adopt ride sharing and self driving cars, what will replace the Driver's License as the means of age/identity verification in the US?",739569590909313024,
389,2016-06-05T21:19:38.000Z,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'janamal'}], 'urls': [{'start': 44, 'end': 67, 'url': 'https://t.co/5ZEyzPXUs1', 'expanded_url': 'https://twitter.com/mldauber/status/739320585222660096', 'display_url': 'twitter.com/mldauber/statu…'}]}",RT @janamal: This is absolutely appalling.  https://t.co/5ZEyzPXUs1,739567380947312640,
390,2016-06-01T17:37:27.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 22, 'quote_count': 0}","{'hashtags': [{'start': 75, 'end': 92, 'tag': 'unfaircomparison'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'cdixon'}]}",@cdixon 1. eBay charged fees 2. The internet was less than 1/10th the size #unfaircomparison,738061913473458176,
391,2016-06-01T03:14:34.000Z,"{'retweet_count': 11, 'reply_count': 5, 'like_count': 35, 'quote_count': 0}","{'hashtags': [{'start': 61, 'end': 73, 'tag': 'perspective'}]}",Mortality is a statistic... untill it affects you personally #perspective,737844763894763520,
392,2016-05-26T15:03:19.000Z,"{'retweet_count': 448, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 16, 'username': 'EricHolthaus'}]}","RT @EricHolthaus: This is how warm it’s been in the Arctic so far this year.
Literally off the charts, fewest freezing degree days. https:/…",735848799810113537,
393,2016-05-25T01:18:54.000Z,"{'retweet_count': 12, 'reply_count': 3, 'like_count': 21, 'quote_count': 0}","{'annotations': [{'start': 13, 'end': 17, 'probability': 0.9693, 'type': 'Person', 'normalized_text': 'Larry'}], 'urls': [{'start': 102, 'end': 125, 'url': 'https://t.co/vYz8MR85iM', 'expanded_url': 'https://twitter.com/lhsummers/status/735278195474354176', 'display_url': 'twitter.com/lhsummers/stat…'}]}",I agree with Larry that we need fiscal stimulus; monetary policy alone is not enough at this juncture https://t.co/vYz8MR85iM,735278939019448320,
394,2016-05-24T21:26:32.000Z,"{'retweet_count': 17, 'reply_count': 4, 'like_count': 28, 'quote_count': 0}","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/L5GNFCoEI9', 'expanded_url': 'https://twitter.com/roelofbotha/status/735220460984508418/photo/1', 'display_url': 'pic.twitter.com/L5GNFCoEI9'}]}",Phew! Drinking makes you live longer after all. https://t.co/L5GNFCoEI9,735220460984508418,
395,2016-05-24T20:51:45.000Z,"{'retweet_count': 12, 'reply_count': 1, 'like_count': 35, 'quote_count': 0}",,"If  people are voting *against* the other candidate rather than *for* their candidate, the election is better described as a rejection!",735211710114500609,
396,2016-05-24T02:17:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 10, 'username': 'kevinweil'}]}",@kevinweil 😘,734931317599526913,
397,2016-05-23T17:31:09.000Z,"{'retweet_count': 106, 'reply_count': 5, 'like_count': 184, 'quote_count': 5}",,The best Founders and CEOs refuse to accept the false dichotomy of growth vs. profitability.,734798839350071296,
398,2016-05-16T14:56:57.000Z,"{'retweet_count': 52, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}], 'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/ylCKSsU0YX', 'expanded_url': 'https://twitter.com/sequoia/status/732220204420202496/photo/1', 'display_url': 'pic.twitter.com/ylCKSsU0YX'}]}",RT @sequoia: To the daring - thank you for inspiring each other as you always inspire us. Here’s to Base Camp 2016 https://t.co/ylCKSsU0YX,732223316077871104,
399,2016-05-15T20:33:34.000Z,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 14, 'username': 'Alfred_Lin'}, {'start': 23, 'end': 31, 'username': 'sequoia'}]}","RT @Alfred_Lin: Agenda @sequoia Base Camp  maybe inspiring speakers and sessions, but founders connecting and sharing is priceless. https:/…",731945640322703360,
400,2016-05-15T18:04:28.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 119, 'end': 142, 'url': 'https://t.co/nn07iMRlFV', 'expanded_url': 'https://twitter.com/aaref/status/731905996612898816/photo/1', 'display_url': 'pic.twitter.com/nn07iMRlFV'}], 'annotations': [{'start': 39, 'end': 43, 'probability': 0.8672, 'type': 'Organization', 'normalized_text': 'Yahoo'}, {'start': 46, 'end': 50, 'probability': 0.9063, 'type': 'Place', 'normalized_text': 'China'}, {'start': 64, 'end': 74, 'probability': 0.9664, 'type': 'Person', 'normalized_text': 'Sir Michael'}, {'start': 78, 'end': 87, 'probability': 0.7478, 'type': 'Person', 'normalized_text': 'Jerry Yang'}], 'mentions': [{'start': 3, 'end': 9, 'username': 'aaref'}, {'start': 100, 'end': 108, 'username': 'sequoia'}]}","RT @aaref: Fascinating perspectives on Yahoo, China &amp; more from Sir Michael &amp; Jerry Yang at @sequoia Base Camp https://t.co/nn07iMRlFV",731908120809607168,
401,2016-05-15T17:28:10.000Z,"{'retweet_count': 12, 'reply_count': 2, 'like_count': 52, 'quote_count': 0}","{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/jgdV00aoB1', 'expanded_url': 'https://twitter.com/roelofbotha/status/731898983258284032/photo/1', 'display_url': 'pic.twitter.com/jgdV00aoB1'}], 'mentions': [{'start': 41, 'end': 49, 'username': 'sequoia'}, {'start': 60, 'end': 67, 'username': 'github'}]}",Sharing thoughts on developer ecosystems @sequoia Base Camp @github https://t.co/jgdV00aoB1,731898983258284032,
402,2016-05-15T06:04:35.000Z,"{'retweet_count': 44, 'reply_count': 4, 'like_count': 82, 'quote_count': 0}","{'mentions': [{'start': 71, 'end': 80, 'username': 'polarben'}, {'start': 81, 'end': 89, 'username': 'sequoia'}]}","""No one else is the authority on your potential"" - great reminder from @polarben @sequoia Base Camp",731726955083501569,
403,2016-05-15T05:54:19.000Z,"{'retweet_count': 87, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/2PW4VdjDsY', 'expanded_url': 'https://www.producthunt.com/tech/gboard-by-google', 'display_url': 'producthunt.com/tech/gboard-by…'}, {'start': 107, 'end': 130, 'url': 'https://t.co/t3lGQtJJfK', 'expanded_url': 'https://twitter.com/Nivo0o0/status/731211671046217728/photo/1', 'display_url': 'pic.twitter.com/t3lGQtJJfK'}], 'annotations': [{'start': 13, 'end': 18, 'probability': 0.5608, 'type': 'Organization', 'normalized_text': 'Google'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'Nivo0o0'}]}","RT @Nivo0o0: Google’s new keyboard is so good I’m getting rid of Emoji and English
https://t.co/2PW4VdjDsY https://t.co/t3lGQtJJfK",731724371824246784,
404,2016-05-15T02:42:55.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/ndykaZEl9N', 'expanded_url': 'https://twitter.com/jimgoetz/status/731660034652831745/photo/1', 'display_url': 'pic.twitter.com/ndykaZEl9N'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'jimgoetz'}, {'start': 31, 'end': 42, 'username': 'Alfred_Lin'}, {'start': 43, 'end': 55, 'username': 'drewhouston'}, {'start': 56, 'end': 67, 'username': 'brianacton'}, {'start': 68, 'end': 76, 'username': 'sequoia'}]}",RT @jimgoetz: Before the climb @Alfred_Lin @drewhouston @brianacton @sequoia basecamp https://t.co/ndykaZEl9N,731676203170430976,
405,2016-05-15T01:12:50.000Z,"{'retweet_count': 38, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}]}","RT @sequoia: Founders stepping out of the day-to-day to connect, share knowledge and leave better than before. This is Base Camp https://t.…",731653533062160384,
406,2016-05-12T23:47:20.000Z,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/mNCR36ziIl', 'expanded_url': 'https://twitter.com/rsa/status/730774789099520000/photo/1', 'display_url': 'pic.twitter.com/mNCR36ziIl'}], 'annotations': [{'start': 31, 'end': 33, 'probability': 0.8743, 'type': 'Product', 'normalized_text': 'iOS'}, {'start': 52, 'end': 57, 'probability': 0.8285, 'type': 'Product', 'normalized_text': 'Gboard'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'rsa'}]}",RT @rsa: Protip: delete normal iOS keyboard and try Gboard. https://t.co/mNCR36ziIl,730907241134460931,
407,2016-05-12T23:47:13.000Z,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/Ijta4BEphn', 'expanded_url': 'https://twitter.com/googledrive/status/730791600511582208', 'display_url': 'twitter.com/googledrive/st…'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'croneill'}, {'start': 42, 'end': 54, 'username': 'googledrive'}, {'start': 59, 'end': 68, 'username': 'evernote'}]}",RT @croneill: Amazing integration between @googledrive and @evernote enables a smarter way to work. https://t.co/Ijta4BEphn,730907211631722498,
408,2016-05-12T18:09:44.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}","{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/eNWfWAsiMI', 'expanded_url': 'http://www.nytimes.com/2016/05/13/sports/russia-doping-sochi-olympics-2014.html?smprod=nytcore-iphone&smid=nytcore-iphone-share', 'display_url': 'nytimes.com/2016/05/13/spo…'}], 'mentions': [{'start': 63, 'end': 71, 'username': 'nytimes'}]}","Russian Insider Says State-Run Doping Fueled Olympic Gold, via @nytimes https://t.co/eNWfWAsiMI",730822280519933953,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10038834460', 'name': '2016 Summer Olympics'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10038852606', 'name': '2016 Summer Olympics'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10038854790', 'name': ""Jeux Olympiques d'été Rio 2016""}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10038854796', 'name': 'Summer Olympics Rio 2016'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10040573255', 'name': '2016 Juegos Olímpicos de Rio de Janeiro'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10040573260', 'name': '2016 Juegos Olímpicos de Rio de Janeiro'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10040573263', 'name': '2016 Juegos Olímpicos de Rio de Janeiro'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10040843741', 'name': '2016 Summer Olympics Rio'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10041364778', 'name': '2016 Olimpiadi Estive Rio'}}]"
409,2016-05-08T23:46:25.000Z,"{'retweet_count': 20, 'reply_count': 2, 'like_count': 58, 'quote_count': 0}","{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/TPaJvYRk13', 'expanded_url': 'http://www.theverge.com/2016/5/4/11584764/evernote-ceo-chris-oneill-interview', 'display_url': 'theverge.com/2016/5/4/11584…'}], 'annotations': [{'start': 0, 'end': 7, 'probability': 0.4842, 'type': 'Organization', 'normalized_text': 'Evernote'}], 'mentions': [{'start': 104, 'end': 110, 'username': 'verge'}]}",Evernote's new CEO on the company's critics: 'I love to be underestimated' https://t.co/TPaJvYRk13  via @verge,729457457911595008,
410,2016-05-06T23:45:15.000Z,"{'retweet_count': 75, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/xAlBryeJMw', 'expanded_url': 'http://wrd.cm/1q4ddss', 'display_url': 'wrd.cm/1q4ddss'}], 'mentions': [{'start': 3, 'end': 9, 'username': 'WIRED'}]}",RT @WIRED: This is the nonsense women face at work every day https://t.co/xAlBryeJMw (Illustrated w/action figures),728732387987853312,
411,2016-05-06T04:17:25.000Z,"{'retweet_count': 31, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/S0xXxbHI4H', 'expanded_url': 'https://twitter.com/sequoia/status/728416738929344512/photo/1', 'display_url': 'pic.twitter.com/S0xXxbHI4H'}, {'start': 93, 'end': 116, 'url': 'https://t.co/S0xXxbHI4H', 'expanded_url': 'https://twitter.com/sequoia/status/728416738929344512/photo/1', 'display_url': 'pic.twitter.com/S0xXxbHI4H'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}, {'start': 36, 'end': 48, 'username': 'HelloAngels'}]}",RT @sequoia: Wonderful evening with @HelloAngels who aim to get more women on the cap table. https://t.co/S0xXxbHI4H,728438495245520896,
412,2016-05-05T22:58:11.000Z,"{'retweet_count': 120, 'reply_count': 9, 'like_count': 353, 'quote_count': 0}","{'annotations': [{'start': 26, 'end': 39, 'probability': 0.9, 'type': 'Place', 'normalized_text': 'Silicon Valley'}]}",There is always signal in Silicon Valley; what varies is the noise level.,728358154942078976,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029186298', 'name': 'Silicon Valley'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10044212877', 'name': 'Two in the Box', 'description': ""Dinesh and Gilfoyle are optimistic about the new Pied Piper, but Richard isn't so sure. Meanwhile, Jared and Erlich have habitation problems; and Gavin mulls a risky move.""}}]"
413,2016-05-03T04:28:48.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 26, 'quote_count': 0}","{'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/xRh3TZg0xu', 'expanded_url': 'http://mbsy.co/inside/22710582', 'display_url': 'mbsy.co/inside/22710582'}], 'mentions': [{'start': 38, 'end': 45, 'username': 'inside'}]}",I love my daily email newsletter from @inside. Sign up here to give it a try: https://t.co/xRh3TZg0xu,727354194953273345,
414,2016-05-03T00:58:10.000Z,"{'retweet_count': 14, 'reply_count': 11, 'like_count': 45, 'quote_count': 0}","{'annotations': [{'start': 72, 'end': 92, 'probability': 0.4786, 'type': 'Product', 'normalized_text': 'Google Cloud Platform'}, {'start': 107, 'end': 111, 'probability': 0.6059, 'type': 'Product', 'normalized_text': 'Azure'}, {'start': 135, 'end': 137, 'probability': 0.4305, 'type': 'Product', 'normalized_text': 'AWS'}]}","Have heard several companies over the past week that are embracing GCP (Google Cloud Platform). Along with Azure, real competition for AWS?",727301186362036225,
415,2016-05-01T19:20:25.000Z,"{'retweet_count': 42, 'reply_count': 5, 'like_count': 102, 'quote_count': 1}",,Successful start-up leaders own the unpleasant truths of their companies,726853803027255297,
416,2016-05-01T06:14:50.000Z,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 31, 'quote_count': 0}","{'urls': [{'start': 117, 'end': 140, 'url': 'https://t.co/ZrYUiAPcq3', 'expanded_url': 'https://twitter.com/roelofbotha/status/726656105074450432/photo/1', 'display_url': 'pic.twitter.com/ZrYUiAPcq3'}]}","Bizarre experience tonight: being asked by someone at a *charity* auction not to bid on an item, so they could win?! https://t.co/ZrYUiAPcq3",726656105074450432,
